id,topic,difficulty,questionText,codeSnippet,optionA,optionB,optionC,optionD,correctOption,explanation
java-oca-0058,Operators and Statements,easy,What is the result of attempting to compile the following code snippet?,"int x = 1, y = 15;
while x < 10
  y--;
x++;
System.out.println(x + "", "" + y);","10, 5","11, 5",The code does not compile because while condition must be enclosed in parentheses,The code contains an infinite loop,C,"In Java, the conditional boolean expression in a while loop must strictly be enclosed in parentheses: 'while (x < 10)'. Omitting parentheses is a syntax error."
java-oca-0059,Operators and Statements,medium,What is the result of attempting to compile the following code snippet?,"do {
  int y = 1;
  System.out.print(y++ + "" "");
} while(y <= 10);",Prints 1 2 3 4 5 6 7 8 9 10,Infinite loop,The code does not compile because 'y' is declared inside the do block and is out of scope in the while condition,Throws a runtime exception,C,"The variable 'y' is declared inside the braces of the do-while body. Its scope ends at the closing curly brace '}'. Therefore, 'y' is out of scope and cannot be referenced in the while(y <= 10) condition."
java-oca-0060,Operators and Statements,medium,What is the output of the following code snippet?,"boolean keepGoing = true;
int result = 15, i = 10;
do {
  i--;
  if(i == 8) keepGoing = false;
  result -= 2;
} while(keepGoing);
System.out.println(result);",7,9,11,13,C,"Iteration 1: i decrements from 10 to 9. i==8 is false. result -= 2 -> result=13. keepGoing is true. Iteration 2: i decrements from 9 to 8. i==8 is true -> keepGoing becomes false. result -= 2 -> result=11. Loop checks while(keepGoing), which is false! Loop terminates. Final result is 11."
java-oca-0061,Operators and Statements,hard,What is the output of the following code snippet with labeled loops?,"int count = 0;
ROW_LOOP: for(int row = 1; row <= 3; row++)
  for(int col = 1; col <= 2 ; col++) {
    if(row * col % 2 == 0) continue ROW_LOOP;
    count++;
  }
System.out.println(count);",1,2,3,4,B,row=1: col=1: 1*1%2 != 0 -> count becomes 1. col=2: 1*2%2 == 0 -> continue ROW_LOOP breaks to row=2. row=2: col=1: 2*1%2 == 0 -> continue ROW_LOOP immediately breaks to row=3. row=3: col=1: 3*1%2 != 0 -> count becomes 2. col=2: 3*2%2 == 0 -> continue ROW_LOOP. Total count is 2.
java-oca-0062,Operators and Statements,medium,What is the result of the following code snippet?,"int m = 9, n = 1, x = 0;
while(m > n) {
  m--;
  n += 2;
  x += m + n;
}
System.out.println(x);",11,23,36,50,C,"Start: m=9, n=1, x=0. Iteration 1: 9 > 1 -> m=8, n=3 -> x = 0 + (8+3) = 11. Iteration 2: 8 > 3 -> m=7, n=5 -> x = 11 + (7+5) = 23. Iteration 3: 7 > 5 -> m=6, n=7 -> x = 23 + (6+7) = 36. Check: 6 > 7 is false. Loop ends. Final x is 36."
java-oca-0063,Operators and Statements,medium,What is the result of the following switch statement?,"final char a = 'A', d = 'D';
char grade = 'B';
switch(grade) {
  case a:
  case 'B': System.out.print(""great"");
  case 'C': System.out.print(""good""); break;
  case d:
  case 'F': System.out.print(""not good"");
}",great,greatgood,good,Compiler error because case labels use variables,B,"Variables 'a' and 'd' are declared 'final' and initialized with compile-time constant character literals, so they are legal case labels. When grade is 'B', execution matches 'case 'B':', printing 'great'. Because there is no break statement on case 'B', execution falls through into 'case 'C':' and prints 'good', where the 'break;' terminates the switch. Output is 'greatgood'."
java-oca-0064,Core Java APIs,medium,What is the result of attempting to compile and run the following code?,"public class Fish {
  public static void main(String[] args) {
    int numFish = 4;
    String fishType = ""tuna"";
    String anotherFish = numFish + 1;
    System.out.println(anotherFish + "" "" + fishType);
    System.out.println(numFish + "" "" + 1);
  }
}",5 tuna followed by 4 1,41 tuna followed by 4 1,The code does not compile because of line 5,The code does not compile because of line 7,C,Line 5 fails compilation: numFish + 1 evaluates to an int (4 + 1 = 5). Java does not automatically convert an int into a String unless one of the operands is already a String. Assigning an int to a String variable without String concatenation or String.valueOf() is a compile error.
java-oca-0065,Core Java APIs,medium,Which of the following lines will be printed by this code?,"String s = ""Hello"";
String t = new String(s);
if (""Hello"".equals(s)) System.out.println(""one"");
if (t == s) System.out.println(""two"");
if (t.equals(s)) System.out.println(""three"");
if (""Hello"" == s) System.out.println(""four"");
if (""Hello"" == t) System.out.println(""five"");","one, two, three","one, three, four","one, three, five",All five lines are printed,B,"'s' points to the string pool literal 'Hello'. 't' is explicitly constructed with 'new String(s)', creating a distinct object on the heap outside the pool. Therefore, '""Hello"".equals(s)' is true ('one'), 't == s' is false, 't.equals(s)' is true ('three'), '""Hello"" == s' is true because both refer to the pool literal ('four'), and '""Hello"" == t' is false because t is a separate heap object."
java-oca-0066,Core Java APIs,easy,Which of the following statements regarding immutability in Java is TRUE?,,An immutable object's internal state can be changed via setter methods,An immutable object cannot be modified after creation and can be garbage collected when unreachable,StringBuilder and StringBuffer are immutable classes in Java,Immutable objects are permanently stored in memory and can never be garbage collected,B,An immutable object cannot have its state modified once created. String is immutable; StringBuilder and StringBuffer are mutable. Immutable objects are stored on the heap and are subject to normal garbage collection when no longer reachable.
java-oca-0067,Core Java APIs,medium,What is the result of the following StringBuilder operations?,"StringBuilder sb = new StringBuilder();
sb.append(""aaa"").insert(1, ""bb"").insert(4, ""ccc"");
System.out.println(sb);",abbaaccc,abbaccca,bbaaaccc,bbaaccca,B,"sb.append('aaa') gives 'aaa'. insert(1, 'bb') inserts 'bb' at index 1: 'a' + 'bb' + 'aa' = 'abbaa'. Next, insert(4, 'ccc') inserts 'ccc' at index 4 (between the two 'a's at the end): 'abba' + 'ccc' + 'a' = 'abbaccca'."
java-oca-0068,Core Java APIs,medium,What is the result of the following code snippet?,"String s1 = ""java"";
StringBuilder s2 = new StringBuilder(""java"");
if (s1 == s2)
  System.out.print(""1"");
if (s1.equals(s2))
  System.out.print(""2"");",1,2,12,The code does not compile because == cannot compare String and StringBuilder,D,"In Java, the equality operator == requires that the two operand types have an inheritance relationship (or both be primitives, etc.). Since String and StringBuilder are in completely separate class hierarchies with neither inheriting from the other, 's1 == s2' is a compile-time error."
java-oca-0069,Core Java APIs,medium,What is the result of the following program?,"public class Lion {
  public void roar(String roar1, StringBuilder roar2) {
    roar1.concat(""!!!"");
    roar2.append(""!!!"");
  }
  public static void main(String[] args) {
    String roar1 = ""roar"";
    StringBuilder roar2 = new StringBuilder(""roar"");
    new Lion().roar(roar1, roar2);
    System.out.println(roar1 + "" "" + roar2);
  }
}",roar roar,roar roar!!!,roar!!! roar,roar!!! roar!!!,B,"String is immutable. Calling roar1.concat('!!!') produces a new String object whose reference is ignored and not assigned, leaving roar1 unchanged ('roar'). StringBuilder is mutable; roar2.append('!!!') mutates the existing buffer in place. Therefore, roar2 becomes 'roar!!!'."
java-oca-0070,Core Java APIs,easy,What is the result of attempting to run the following code?,"String letters = ""abcdef"";
System.out.println(letters.length());
System.out.println(letters.charAt(3));
System.out.println(letters.charAt(6));","Prints 6, d, and throws StringIndexOutOfBoundsException","Prints 6, c, and null","Prints 5, d, and throws ArrayIndexOutOfBoundsException",The code does not compile,A,"letters.length() is 6. Characters are zero-indexed: charAt(3) is 'd' (0:a, 1:b, 2:c, 3:d). Because valid indices are 0 through 5, charAt(6) is out of bounds and throws StringIndexOutOfBoundsException."
java-oca-0071,Core Java APIs,medium,What is printed by the following substring calls?,"String numbers = ""012345678"";
System.out.println(numbers.substring(1, 3));
System.out.println(numbers.substring(7, 7));
System.out.println(numbers.substring(7));","12, followed by a blank line, followed by 78","123, followed by 7, followed by 78","12, followed by 7, followed by 8","Throws StringIndexOutOfBoundsException on numbers.substring(7, 7)",A,"substring(1, 3) takes index 1 up to index 3 (exclusive): characters at index 1 and 2 -> '12'. substring(7, 7) has start == end, returning an empty string """" (printed as a blank line). substring(7) returns characters from index 7 to the end -> '78'."
java-oca-0072,Core Java APIs,medium,What is the result of the following code snippet?,"String s = ""purr"";
s.toUpperCase();
s.trim();
s.substring(1, 3);
s += "" two"";
System.out.println(s.length());",2,4,8,10,C,"Because String is immutable and the return values of toUpperCase(), trim(), and substring(1, 3) are completely ignored, 's' remains 'purr' (length 4). Then s += ' two' concatenates ' two' to 'purr', producing 'purr two' which has 8 characters (including the space)."
java-oca-0073,Core Java APIs,medium,What is the output of the following code snippet?,"String a = """";
a += 2;
a += 'c';
a += false;
if (a == ""2cfalse"") System.out.println(""=="");
if (a.equals(""2cfalse"")) System.out.println(""equals"");",==,equals,== followed by equals,Compiler error on line 2,B,"The += operator on String converts the operands and concatenates them, so 'a' becomes the String ""2cfalse"". However, because 'a' was constructed at runtime via dynamic concatenation, it is a new heap object and not the interned string literal ""2cfalse"". Thus 'a == ""2cfalse""' is false, while 'a.equals(""2cfalse"")' is true."
java-oca-0074,Core Java APIs,easy,What occurs when the following code is executed?,"StringBuilder letters = new StringBuilder(""abcdefg"");
letters.substring(6, 5);",Returns empty string,Throws StringIndexOutOfBoundsException,"Returns ""f""",Compiler error,B,"In Java's String and StringBuilder substring(start, end) methods, if start > end, the method throws a StringIndexOutOfBoundsException."
java-oca-0075,Core Java APIs,medium,What is the output of the following StringBuilder operations?,"StringBuilder numbers = new StringBuilder(""0123456789"");
numbers.delete(2, 8);
numbers.append(""-"").insert(2, ""+"");
System.out.println(numbers);",01+89-,012+9-,012+-9,0123456789,A,"delete(2, 8) deletes characters from index 2 up to 8 (exclusive, indices 2 through 7: '234567'), leaving '0189'. append('-') appends '-' to the end: '0189-'. insert(2, '+') inserts '+' at index 2: '01' + '+' + '89-' = '01+89-'."
java-oca-0076,Core Java APIs,easy,What is the result of attempting to compile and run the following code?,"StringBuilder b = ""rumble"";
b.append(4).deleteCharAt(3).delete(3, b.length() - 1);
System.out.println(b);",rum4,rum,The code does not compile on line 1,Throws StringIndexOutOfBoundsException,C,"A String literal (""rumble"") cannot be directly assigned to a StringBuilder variable. It must be instantiated with 'new StringBuilder(""rumble"")'. Line 1 fails compilation."
java-oca-0077,Core Java APIs,medium,Which statement correctly modifies 'puzzle' to print 'avaJ'?,"StringBuilder puzzle = new StringBuilder(""Java"");
// INSERT CODE HERE
System.out.println(puzzle);",puzzle.reverse();,"puzzle.append(""vaJ$"").substring(0, 4);",puzzle.reverse().toString();,Both A and C,D,"puzzle.reverse() reverses the characters of the StringBuilder in place, mutating 'Java' to 'avaJ'. In Option C, reverse() mutates puzzle and then toString() returns a String (the returned String is ignored, but puzzle remains reversed). Both A and C leave puzzle containing 'avaJ'."
java-oca-0078,Core Java APIs,medium,Which of the following array declarations is NOT legal in Java?,,int[][] scores = new int[5][];,Object[][][] cubbies = new Object[3][0][5];,int[][] types = new int[];,java.util.Date[] dates[] = new java.util.Date[2][];,C,"When creating a multidimensional array with new, the size of at least the first dimension must be specified. 'new int[]' without a dimension size or initializer is illegal for declaring an array, and fails compilation."
java-oca-0079,Core Java APIs,easy,How is the number of elements obtained for a standard Java array 'char[] c' versus an 'ArrayList l'?,,c.length() and l.length,c.length and l.size(),c.size() and l.size(),c.capacity and l.length(),B,"In Java, an array has a public final field named 'length' (no parentheses). An ArrayList has a method named 'size()' (with parentheses)."
java-oca-0080,Core Java APIs,easy,Which statement is true regarding the size of a Java array compared to an ArrayList?,,Both arrays and ArrayLists can dynamically resize at runtime,"An array has a fixed size determined upon creation, whereas an ArrayList can dynamically grow and shrink","An array is immutable, whereas an ArrayList is mutable",An ArrayList has a fixed size and cannot contain duplicate elements,B,"Arrays in Java have a fixed size once instantiated on the heap. In contrast, an ArrayList is backed by a dynamic array that automatically resizes as elements are added or removed."
java-oca-0081,Core Java APIs,medium,Which of the following statements about ArrayList equality is TRUE?,,Two ArrayList instances are equal via equals() only if they refer to the exact same object reference,Two ArrayList instances are equal via equals() if they contain the same elements in the exact same order,Calling remove(0) on an empty ArrayList throws a compile-time error,Two arrays with identical elements in the same order return true when compared with equals(),B,"ArrayList overrides equals() to compare content: two lists are equal if they contain the same number of elements and corresponding elements are equal in the same order. By contrast, arrays do NOT override equals() (they use Object reference equality)."
java-oca-0082,Core Java APIs,easy,What is the result of attempting to compile and run the following code?,"List<String> list = new ArrayList<String>();
list.add(""one"");
list.add(""two"");
list.add(7);
for(String s : list) System.out.print(s);",onetwo7,onetwo,Compiler error on line 4 (list.add(7)),ClassCastException at runtime,C,"Because 'list' is parameterized with the generic type <String>, the compiler restricts the add method to accept only String objects. Passing an int literal (7) causes a compile error on line 4."
java-oca-0083,Core Java APIs,medium,What is the output of the following ArrayList operations?,"ArrayList<Integer> values = new ArrayList<>();
values.add(4);
values.add(5);
values.set(1, 6);
values.remove(0);
for (Integer v : values) System.out.print(v);",4,5,6,46,C,"values.add(4) -> [4]. values.add(5) -> [4, 5]. values.set(1, 6) replaces the element at index 1 with 6 -> [4, 6]. values.remove(0) removes element at index 0 (value 4) -> leaving [6]. Printing the list outputs 6."
java-oca-0084,Core Java APIs,medium,What is the result of performing Arrays.binarySearch on an unsorted array?,"int[] random = { 6, -4, 12, 0, -10 };
int x = 12;
int y = Arrays.binarySearch(random, x);
System.out.println(y);",2,4,The result is undefined and unpredictable,Throws IllegalArgumentException,C,"The contract of Arrays.binarySearch states that the array MUST be sorted prior to making the call. If the array is unsorted, the return value is undefined."
java-oca-0085,Core Java APIs,medium,What is the output of the following code snippet?,"List<Integer> list = Arrays.asList(10, 4, -1, 5);
Collections.sort(list);
Integer array[] = list.toArray(new Integer[4]);
System.out.println(array[0]);",-1,10,4,UnsupportedOperationException is thrown,A,"Arrays.asList produces a fixed-size list that allows element mutation (such as reordering). Collections.sort(list) sorts the list in ascending order: [-1, 4, 5, 10]. list.toArray populates the array, and array[0] is -1."
java-oca-0086,Core Java APIs,easy,What is the result of attempting to compile the following code?,"String[] names = {""Tom"", ""Dick"", ""Harry""};
List<String> list = names.asList();
list.set(0, ""Sue"");
System.out.println(names[0]);",Outputs Sue,Outputs Tom,Compiler error on line 2 because arrays do not have an asList() method,Throws UnsupportedOperationException,C,"An array in Java does not have an instance method named 'asList()'. To convert an array into a List, one must invoke the static utility method: 'Arrays.asList(names)'."
java-oca-0087,Core Java APIs,hard,What does the following code output?,"List<String> hex = Arrays.asList(""30"", ""8"", ""3A"", ""FF"");
Collections.sort(hex);
int x = Collections.binarySearch(hex, ""8"");
int y = Collections.binarySearch(hex, ""3A"");
int z = Collections.binarySearch(hex, ""4F"");
System.out.println(x + "" "" + y + "" "" + z);",0 1 -2,0 1 -3,2 1 -3,1 2 -3,C,"Natural String sorting is alphabetical (ASCII order): ""30"", ""3A"", ""8"", ""FF"". '8' is at index 2 (x=2). '3A' is at index 1 (y=1). '4F' is not found; it belongs between ""3A"" (index 1) and ""8"" (index 2), so its insertion point is index 2. Rule for element not found: -(insertion_index + 1) = -(2 + 1) = -3 (z=-3). Output: '2 1 -3'."
java-oca-0088,Core Java APIs,medium,What happens when the following loop attempts to iterate over the List?,"List<Integer> ages = new ArrayList<>();
ages.add(Integer.parseInt(""5""));
ages.add(Integer.valueOf(""6""));
ages.add(7);
ages.add(null);
for (int age : ages) System.out.print(age);",Prints 567null,"Prints 567, then throws NullPointerException",Compiler error on line 5 (ages.add(null)),Compiler error in the for-each loop header,B,"Adding null to List<Integer> is completely legal. However, the enhanced for loop declares the loop variable as primitive 'int age'. When Java attempts to unbox the null Integer element into primitive int (by calling intValue() on null), a NullPointerException is thrown."
java-oca-0089,Core Java APIs,easy,What is the result of comparing two independent ArrayList instances containing the same string?,"List<String> one = new ArrayList<String>();
one.add(""abc"");
List<String> two = new ArrayList<>();
two.add(""abc"");
if (one == two)
  System.out.println(""A"");
else if (one.equals(two))
  System.out.println(""B"");
else
  System.out.println(""C"");",A,B,C,Throws ClassCastException,B,"'one' and 'two' are two separate objects allocated on the heap, so one == two evaluates to false. However, ArrayList overrides equals() to compare content. Since both lists have 1 element and ""abc"".equals(""abc""), one.equals(two) is true and prints 'B'."
java-oca-0090,Core Java APIs,easy,"Which line can be inserted to instantiate a LocalDate representing June 21, 2014?","import java.time.*;
public class StartOfSummer {
  public static void main(String[] args) {
    LocalDate date = ____________________________
  }
}","new LocalDate(2014, 6, 21);","LocalDate.of(2014, Month.JUNE, 21);","LocalDate.of(2014, 5, 21);","new LocalDate(2014, Month.JUNE, 21);",B,"LocalDate has private constructors and must be created via static factory methods such as LocalDate.of(year, month, day). Months in java.time are 1-indexed (June is 6, or Month.JUNE)."
java-oca-0091,Core Java APIs,medium,What is the result of attempting to compile and run the following code?,"LocalDate date = LocalDate.parse(""2018-04-30"", DateTimeFormatter.ISO_LOCAL_DATE);
date.plusDays(2);
date.plusHours(3);
System.out.println(date.getYear() + "" "" + date.getMonth() + "" "" + date.getDayOfMonth());",2018 APRIL 30,2018 MAY 2,The code does not compile because LocalDate has no plusHours() method,Throws DateTimeParseException,C,"LocalDate represents a date without time components. Methods such as plusHours(), plusMinutes(), and plusSeconds() do NOT exist in LocalDate and cause a compile error."
java-oca-0092,Core Java APIs,medium,What is the result of attempting to create the following LocalDate?,"LocalDate date = LocalDate.of(2018, Month.APRIL, 40);
System.out.println(date);",Outputs 2018-04-30,Outputs 2018-05-10,Throws java.time.DateTimeException at runtime,Compilation error,C,"The factory method LocalDate.of validates input date components. Because April only has 30 days, passing 40 as the day of the month throws a runtime java.time.DateTimeException."
java-oca-0093,Core Java APIs,easy,What is the output of the following code?,"LocalDate date = LocalDate.of(2018, Month.APRIL, 30);
date.plusDays(2);
date.plusYears(3);
System.out.println(date.getYear() + "" "" + date.getMonth() + "" "" + date.getDayOfMonth());",2018 APRIL 2,2018 APRIL 30,2021 MAY 2,2021 APRIL 30,B,"LocalDate instances are immutable! Methods like plusDays() and plusYears() return a new LocalDate instance and do not modify the original object. Because the return values were not reassigned, 'date' remains April 30, 2018."
java-oca-0094,Core Java APIs,medium,What is the output of the following code snippet?,"LocalDateTime d = LocalDateTime.of(2015, 5, 10, 11, 22, 33);
Period p = Period.of(1, 2, 3);
d = d.minus(p);
DateTimeFormatter f = DateTimeFormatter.ofLocalizedTime(FormatStyle.SHORT);
System.out.println(d.format(f));",3/7/14 11:22 AM,5/10/15 11:22 AM,11:22 AM,UnsupportedTemporalTypeException is thrown,C,"Subtracting period (1 year, 2 months, 3 days) modifies the date component of 'd'. However, formatter 'f' is created with ofLocalizedTime, which formats only the time component. The time remains 11:22:33, so d.format(f) outputs '11:22 AM'."
java-oca-0095,Core Java APIs,hard,What is the output of the following code with chained Period factory methods?,"LocalDateTime d = LocalDateTime.of(2015, 5, 10, 11, 22, 33);
Period p = Period.ofDays(1).ofYears(2);
d = d.minus(p);
DateTimeFormatter f = DateTimeFormatter.ofLocalizedDateTime(FormatStyle.SHORT);
System.out.println(f.format(d));",5/9/13 11:22 AM,5/10/13 11:22 AM,5/9/14 11:22 AM,Compilation error on Period chaining,B,"Period factory methods (ofDays, ofYears, ofMonths) are static methods! In Java, chaining static methods does NOT combine their values; instead, 'Period.ofDays(1).ofYears(2)' simply invokes the static method Period.ofYears(2), discarding the 1-day period entirely. Subtracting 2 years from 2015-05-10 yields 2013-05-10, printing '5/10/13 11:22 AM'."
java-oca-0096,Core Java APIs,medium,"Given the following string conversion methods, which one returns a primitive int?",,"Integer.valueOf(""123"");","Integer.parseInt(""123"");","Integer.getInteger(""123"");","Integer.decode(""123"");",B,"In Java's wrapper classes, methods named parseXxx() (like Integer.parseInt) return the corresponding primitive type, whereas valueOf() returns the wrapper object (Integer)."
java-oca-0097,Methods and Encapsulation,easy,Which modifier can fill in the blank in this code to make it compile?,"public class Ant {
  _____ void method() { }
}",default,private,Public,String,B,"In Java, access modifiers can be public, protected, private, or omitted for default package-private access (there is no 'default' access modifier keyword in classes). 'private' is a valid access modifier. 'Public' is capitalized and invalid; 'String' is a type and cannot precede void."
java-oca-0098,Methods and Encapsulation,medium,Which of the following method declarations compiles successfully?,,public final int void method() { },static final void method3() { },private void int method() { },void public method() { },B,"Optional specifiers such as static and final can be listed in any order, but they must appear BEFORE the return type. In Option B, 'static final void method3() { }' correctly places the specifiers before void. In Option A and C, two return types are given; in Option D, the access modifier 'public' appears after the return type 'void'."
java-oca-0099,Methods and Encapsulation,easy,Which of the following methods compiles without a compiler error?,,public void methodA() { return null; },public int methodD() { return 9; },public int methodE() { return 9.0; },public int methodF() { return; },B,Option B returns an int literal matching the int return type. Option A fails because void methods cannot return a value (even null). Option C fails because 9.0 is a double and cannot be returned as an int without casting. Option D fails because non-void methods must return a value.
java-oca-0100,Methods and Encapsulation,easy,Which of the following vararg method signatures compiles successfully?,,"public void moreC(int... nums, String values) {}","public void moreD(String... values, int... nums) {}","public void moreB(String values, int... nums) {}","public void moreE(String[] values, ...int nums) {}",C,"A varargs parameter must be the last parameter in the method's parameter list, and a method can have at most one vararg parameter. In Option C, 'int... nums' is correctly placed at the end."
java-oca-0101,Methods and Encapsulation,medium,"Given the method 'public int howMany(boolean b, boolean... b2) { return b2.length; }', which call returns 2?",,"howMany(true, true);","howMany(true, true, true);",howMany(true);,howMany();,B,"The first argument 'true' is bound to parameter 'b'. The remaining arguments are gathered into the varargs array 'b2'. In 'howMany(true, true, true)', b2 receives two booleans, so b2.length is 2."
java-oca-0102,Methods and Encapsulation,easy,Which of the following can be achieved using Java access modifiers alone?,,"Allow read access to all methods, but not any instance variables (by making variables private and methods public)",Make a package-private class visible to only selected classes in the same package,Restrict access to only classes that start with the prefix 'Test',Allow external classes to read instance variables directly without method access,A,"By declaring instance variables private and getter/setter methods public, a class encapsulates its state, preventing direct field access while granting method access. Access modifiers apply at class, package, and subclass levels, not on naming conventions or selective package subsets."
java-oca-0103,Methods and Encapsulation,hard,"Given Classroom in 'my.school' and School in 'my.city', which line in School's main() compiles without error?","package my.school;
public class Classroom {
  private int roomNumber;
  protected String teacherName;
  static int globalKey = 54321;
  public int floor = 3;
  Classroom(int r, String t) {
    roomNumber = r;
    teacherName = t;
  }
}

package my.city;
import my.school.*;
public class School {
  public static void main(String[] args) {
    // Line 5: System.out.println(Classroom.globalKey);
    // Line 6: Classroom room = new Classroom(101, ""Mrs. Anderson"");
    // Line 7: System.out.println(room.roomNumber);
    // Line 8: System.out.println(room.floor);
    // Line 9: System.out.println(room.teacherName);
  }
}",Line 5,Line 6,Line 8,Line 9,C,"Classroom and School are in different packages. Line 5 fails because globalKey has default package-private access. Line 6 fails because Classroom's constructor has package-private access. Line 7 fails because roomNumber is private. Line 9 fails because teacherName is protected and School does not inherit from Classroom. Only line 8 accesses 'public int floor', which is public and accessible anywhere."
java-oca-0104,Methods and Encapsulation,easy,What is the primary difference between data encapsulation and immutability?,,Encapsulation uses public variables; immutability uses private variables,"Encapsulation restricts direct field access using private variables and public getters/setters, whereas immutability forbids modifying state after instantiation (no setters)",Encapsulation requires classes to be final; immutability allows subclassing,Encapsulation and immutability are identical concepts in Java,B,"Encapsulation protects class invariants by making fields private and controlling mutations via accessors/mutators. Immutability goes a step further by ensuring that once an object is constructed, its state can never be altered (omitting setters and protecting mutable references)."
java-oca-0105,Methods and Encapsulation,easy,Which method signature follows JavaBeans naming conventions for a boolean property named 'canSwim'?,,public boolean getCanSwim() { return canSwim; },public boolean isCanSwim() { return canSwim; },public boolean canSwim() { return canSwim; },public boolean isSwim() { return canSwim; },B,"According to JavaBeans naming conventions, boolean accessor methods must begin with the prefix 'is' followed by the capitalized property name: 'isCanSwim()'."
java-oca-0106,Methods and Encapsulation,medium,What is the output of running class Chimp?,"package rope;
public class Rope {
  public static int LENGTH = 5;
  static { LENGTH = 10; }
  public static void swing() { System.out.print(""swing ""); }
}

package chimp;
import rope.*;
import static rope.Rope.*;
public class Chimp {
  public static void main(String[] args) {
    Rope.swing();
    new Rope().swing();
    System.out.println(LENGTH);
  }
}",swing swing 5,swing swing 10,swing 10,Compiler error on line 2 (static import),B,"Rope.swing() outputs 'swing '. new Rope().swing() calls the static method via an instance reference, outputting 'swing '. During class initialization of Rope, LENGTH is initialized to 5, then the static initializer immediately sets LENGTH to 10. Chimp imports static members of Rope and prints LENGTH (10). Output: 'swing swing 10'."
java-oca-0107,Methods and Encapsulation,medium,What happens when attempting to compile the following class?,"public class Rope {
  public static void swing() { System.out.print(""swing ""); }
  public void climb() { System.out.println(""climb ""); }
  public static void play() {
    swing();
    climb(); // LINE 10
  }
  public static void main(String[] args) {
    Rope.play();
  }
}",Compiles and prints 'swing climb ',Compilation error on line 10 because a static method cannot directly call an instance method,Throws NullPointerException at runtime,Compilation error on line 12,B,"Static methods belong to the class and do not have an associated 'this' instance context. Therefore, the static method play() cannot directly invoke the non-static instance method climb() without an explicit object reference."
java-oca-0108,Methods and Encapsulation,hard,What is the output of the following program?,"public class RopeSwing {
  private static Rope rope1 = new Rope();
  private static Rope rope2 = new Rope();
  {
    System.out.println(rope1.length);
  }
  public static void main(String[] args) {
    rope1.length = 2;
    rope2.length = 8;
    System.out.println(rope1.length);
  }
}
class Rope {
  public static int length = 0;
}",02,08,2,8,D,"Notice that RopeSwing has an instance initializer '{ System.out.println(rope1.length); }', but RopeSwing is never instantiated with new RopeSwing() in main()! Thus the instance block never executes. In main(), 'length' is a static variable in Rope. Assigning rope2.length = 8 updates the shared static variable. System.out.println(rope1.length) reads this shared static variable, printing 8."
java-oca-0109,Methods and Encapsulation,hard,How many compiler errors are present in the following class definition?,"1: public class RopeSwing {
2:   private static final String leftRope;
3:   private static final String rightRope;
4:   private static final String bench;
5:   private static final String name = ""name"";
6:   static {
7:     leftRope = ""left"";
8:     rightRope = ""right"";
9:   }
10:  static {
11:    name = ""name"";
12:    rightRope = ""right"";
13:  }
14:  public static void main(String[] args) {
15:    bench = ""bench"";
16:  }
17: }",2,3,4,5,C,There are 4 compiler errors: (1) line 4: static final bench is never initialized in a static initializer; (2) line 11: name is already initialized on line 5 and cannot be reassigned; (3) line 12: rightRope is already initialized on line 8 and cannot be reassigned in a second static block; (4) line 15: static final bench cannot be assigned inside main().
java-oca-0110,Methods and Encapsulation,medium,Which line can replace line 2 to allow sort(list) to compile in class Imports?,"import java.util.*;
// INSERT CODE HERE
public class Imports {
  public void method(ArrayList<String> list) {
    sort(list);
  }
}",import static java.util.Collections;,import static java.util.Collections.*;,static import java.util.Collections.*;,import static java.util.Collections.sort(ArrayList<String>);,B,Static imports must use the keyword order 'import static' followed by the fully qualified class name and static member name or wildcard ('import static java.util.Collections.*;' or 'import static java.util.Collections.sort;'). You cannot include method parameter signatures in import statements.
java-oca-0111,Methods and Encapsulation,medium,What does the following overloaded method execution print?,"public class Test {
  public void print(byte x) { System.out.print(""byte""); }
  public void print(int x) { System.out.print(""int""); }
  public void print(float x) { System.out.print(""float""); }
  public void print(Object x) { System.out.print(""Object""); }
  public static void main(String[] args) {
    Test t = new Test();
    short s = 123;
    t.print(s);
    t.print(true);
    t.print(6.789);
  }
}",bytefloatObject,intfloatObject,intObjectObject,byteObjectObject,C,"For t.print(s): 's' is a short; Java promotes short to int (wider primitive), matching print(int). For t.print(true): boolean autoboxes to Boolean, which matches print(Object). For t.print(6.789): 6.789 is a double; Java autoboxes double to Double, which matches print(Object). Result: 'intObjectObject'."
java-oca-0112,Methods and Encapsulation,easy,What is the output of the following program?,"public class Squares {
  public static long square(int x) {
    long y = x * (long) x;
    x = -1;
    return y;
  }
  public static void main(String[] args) {
    int value = 9;
    long result = square(value);
    System.out.println(value);
  }
}",-1,9,81,Compiler error on line 9,B,"In Java, primitive arguments are passed by value. Reassigning x = -1 inside the square() method only changes the local copy 'x'. The caller's variable 'value' remains 9."
